user_name,true_risk,predicted_risk,vh_proba,extreme_proba,high_proba,low_proba
ro_bro,Extreme,No risk,0.0004,0.0125,0.0008,0.0017
roybushtea,Extreme,No risk,0.0006,0.0091,0.0004,0.0023
gagaboy1,Extreme,No risk,0.0005,0.0022,0.0000,0.0003
cowboyboy1,Extreme,No risk,0.0005,0.0017,0.0000,0.0003
brutal.men,Extreme,No risk,0.0007,0.0036,0.0004,0.0023
jojojordannn,Extreme,No risk,0.0004,0.0041,0.0005,0.0015
u419668064,Extreme,No risk,0.0046,0.0025,0.0001,0.0008
my_toy111,Extreme,Extreme,0.0262,1.0000,0.1271,0.0059
seeseawithme,Extreme,Extreme,0.0503,1.0000,0.0012,0.0051
neurolin,Extreme,Extreme,0.0435,1.0000,0.0022,0.0053
clitor,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u418565558,Extreme,Extreme,0.0117,1.0000,0.0119,0.0013
u418564826,Extreme,Extreme,0.0092,1.0000,0.0112,0.0017
nofranklin,Extreme,Extreme,0.0084,1.0000,0.0061,0.0003
nice_alex,Extreme,Extreme,0.0029,0.9999,0.0007,0.0003
tell_samuel,Extreme,Extreme,0.0045,1.0000,0.0041,0.0004
mark.adventure,Extreme,No risk,0.0000,0.0027,0.0052,0.0059
carcarll,No risk,No risk,0.0000,0.0000,0.0000,0.0000
dolihard,No risk,No risk,0.0000,0.0000,0.0000,0.0000
riso4ek,Extreme,Extreme,0.0273,1.0000,0.0033,0.3056
workyes,Extreme,No risk,0.0019,0.0304,0.0074,0.0467
jac-astronaut,Very High,No risk,0.1885,0.0866,0.0010,0.2559
enjoy_ryan,Extreme,Extreme,0.0561,1.0000,0.0037,0.7706
saturn_space,Extreme,Extreme,0.0522,1.0000,0.0032,0.8135
eroticleric,Extreme,Extreme,0.0381,1.0000,0.0024,0.7163
remember_you,Extreme,Extreme,0.0440,1.0000,0.0032,0.7433
jasi5,Extreme,No risk,0.0050,0.0293,0.0066,0.2919
onowekk,Low,No risk,0.2351,0.0000,0.0002,0.0026
quick55,No risk,No risk,0.0001,0.0225,0.0002,0.0467
dickinyourass,Extreme,Extreme,0.0118,1.0000,0.0008,0.1534
kevin_continue,Extreme,Extreme,0.0113,1.0000,0.0010,0.1528
await_brian,Extreme,Extreme,0.0119,1.0000,0.0008,0.2083
boypa,No risk,No risk,0.0000,0.0000,0.0000,0.0000
recently.sty,Extreme,Extreme,0.0044,0.9999,0.0012,0.2090
obvious_timothy,Extreme,Extreme,0.0063,0.9999,0.0012,0.2693
i_would_like_to_show_you,Extreme,Extreme,0.0041,0.9999,0.0004,0.1602
u59392529,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u20457802,No risk,No risk,0.0000,0.0000,0.0000,0.0000
scottish_tease_98,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u325647543,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u6453940,No risk,No risk,0.0000,0.0000,0.0000,0.0000
panosmaris237,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u278022507,No risk,No risk,0.0000,0.0000,0.0000,0.0000
sky2700,No risk,No risk,0.0000,0.0000,0.0000,0.0000
marioandreas,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u117057130,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u516023846,No risk,No risk,0.0000,0.0000,0.0000,0.0000
travis.27,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u347817835,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u28126271,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u18115899,No risk,No risk,0.0000,0.0000,0.0000,0.0000
thenickpime,No risk,No risk,0.0000,0.0000,0.0000,0.0000
derbyman55,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u48187789,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u528365502,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ajdare12,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u56132598,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u135409030,No risk,No risk,0.0000,0.0000,0.0000,0.0000
squirl33,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u222340497,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u272680627,No risk,No risk,0.0000,0.0000,0.0000,0.0000
only_yours,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u430897590,No risk,No risk,0.0000,0.0000,0.0000,0.0000
batman41,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u224948386,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u528940761,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u103180320,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u267394208,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u62845696,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u245912666,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u515702403,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u343370981,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u493326529,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u458958368,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u459492920,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u500518066,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bigray86,No risk,No risk,0.0000,0.0000,0.0000,0.0000
whalosaurus,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u366381076,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u213740376,No risk,No risk,0.0000,0.0000,0.0000,0.0000
e21an_h,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u305774932,No risk,No risk,0.0000,0.0000,0.0000,0.0000
l4lorenzo4,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u66688316,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u524211469,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u257562267,No risk,No risk,0.0000,0.0000,0.0000,0.0000
theredfire_00,No risk,No risk,0.0000,0.0000,0.0000,0.0000
long69dragon,No risk,No risk,0.0000,0.0000,0.0000,0.0000
onwheelss,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u7560858,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ala69662473,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u428829452,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u265193835,No risk,No risk,0.0000,0.0000,0.0000,0.0000
wolfblack231,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u519688514,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u119719676,No risk,No risk,0.0000,0.0000,0.0000,0.0000
samscoresa78,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u219995748,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u454922802,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u406671852,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u334003371,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u74934901,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u520284730,No risk,No risk,0.0000,0.0000,0.0000,0.0000
az29251150,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u81623849,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bootlover68,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u59158973,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u521230353,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u190126248,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u38389593,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u16459419,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u491242024,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u410771882,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u46260475,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bob_0012,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u33893472,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u59409229,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u527636124,No risk,No risk,0.0000,0.0000,0.0000,0.0000
cocozzoli97,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jess80508,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u146178262,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ch3ckm3out,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u47342022,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u524823845,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u432171152,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u383339250,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u411504396,No risk,No risk,0.0000,0.0000,0.0000,0.0000
blairbb1,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u10693073,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u365175587,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u39769522,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u95890208,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u479248576,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u546040149,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u417970943,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u562704692,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u560461716,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u31944903,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u269265368,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bigdizzy213,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u517530381,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u426926125,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556005115,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u549072707,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u499013202,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u195131349,No risk,No risk,0.0000,0.0000,0.0000,0.0000
john98049055,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yxran0,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u542624304,No risk,No risk,0.0000,0.0000,0.0000,0.0000
mr.big_d,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u488972410,No risk,No risk,0.0000,0.0000,0.0000,0.0000
antonio.79,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u461943694,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u240030024,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ja_smineeeee,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u517988123,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559059873,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u555714031,No risk,No risk,0.0000,0.0000,0.0000,0.0000
misterast,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559075184,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yourlocaldilf97,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556329917,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508468194,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u207856048,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551858323,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u197245118,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u106720109,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u235502086,No risk,No risk,0.0000,0.0000,0.0000,0.0000
johnson_andrew,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u189568240,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u22685153,No risk,No risk,0.0000,0.0000,0.0000,0.0000
minchevkamenov1488,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u158486281,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u450103599,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jdandrew,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u530859132,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u538839018,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u94822732,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u78338169,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u482882325,No risk,No risk,0.0000,0.0000,0.0000,0.0000
vilovkorin,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u561155661,No risk,No risk,0.0000,0.0000,0.0000,0.0000
999goon,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u428998882,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559130555,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u557465840,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u74605850,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u256382999,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u518465470,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u541308726,No risk,No risk,0.0000,0.0000,0.0000,0.0000
ansontoms,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u412780665,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u553962911,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u182893221,No risk,No risk,0.0000,0.0000,0.0000,0.0000
vfspzdqnfd,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u544466176,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u275249226,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u306599951,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u186519869,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u529210507,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u477358090,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yooshis,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u531004574,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559509549,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u549020399,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u132109008,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u477278189,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u538292932,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535138145,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u336952335,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u558720660,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u529850669,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u563581749,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u273322898,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u548632453,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u526424147,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u245487190,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u530313144,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u181930071,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u437995859,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u554535681,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u111727667,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u52193756,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u523262039,No risk,No risk,0.0000,0.0000,0.0000,0.0000
memphisxmoonlightx,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u541899274,No risk,No risk,0.0000,0.0000,0.0000,0.0000
raymax47,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551277466,No risk,No risk,0.0000,0.0000,0.0000,0.0000
riguy353,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u441544154,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u439714048,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u289286475,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u491930111,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u39870307,No risk,No risk,0.0000,0.0000,0.0000,0.0000
fixer,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559445438,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u511848231,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u528018554,No risk,No risk,0.0000,0.0000,0.0000,0.0000
greds_kelvin,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u478897083,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u541079787,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nsfwalnutz,No risk,No risk,0.0000,0.0000,0.0000,0.0000
davemc225,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u85618403,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u548313399,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u511369606,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u286554744,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u561017109,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556236079,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u537725628,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u475514197,No risk,No risk,0.0000,0.0000,0.0000,0.0000
roi_lucyfer,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u474492258,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u331711338,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u529385863,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u184412027,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u547371769,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u550900040,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u546552385,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u549454343,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u112409117,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u383770760,No risk,No risk,0.0000,0.0000,0.0000,0.0000
fofo7zamor,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u173265930,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u167144423,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u530120103,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u499863085,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u281525882,No risk,No risk,0.0000,0.0000,0.0000,0.0000
cajuice,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556225682,No risk,No risk,0.0000,0.0000,0.0000,0.0000
mister-dog,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u82751907,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551447978,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u219425863,No risk,No risk,0.0000,0.0000,0.0000,0.0000
carlinoscibea7,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u195676462,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u555346512,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u555003182,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u393900242,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u312354359,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u538952950,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u512555759,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551064145,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u65180118,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u545178832,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556854863,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u533408483,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u553988621,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u531430552,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u416049478,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u435710369,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u367815215,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jose69,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u502769433,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551636797,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u513362915,No risk,No risk,0.0000,0.0000,0.0000,0.0000
hentailvr2,No risk,No risk,0.0000,0.0000,0.0000,0.0000
eagle_99,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u34711437,No risk,No risk,0.0000,0.0000,0.0000,0.0000
pas1202,No risk,No risk,0.0000,0.0000,0.0000,0.0000
oilfan,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u418590733,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u218946359,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u26548873,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u85975423,No risk,No risk,0.0000,0.0000,0.0000,0.0000
fatcockdaddy80,No risk,No risk,0.0000,0.0000,0.0000,0.0000
beardedfreak84,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551057265,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u527472182,No risk,No risk,0.0000,0.0000,0.0000,0.0000
brianfromracine,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u40058046,No risk,No risk,0.0000,0.0000,0.0000,0.0000
pepimorel,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u159603867,No risk,No risk,0.0000,0.0000,0.0000,0.0000
captinred,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u241738818,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u541927971,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u312598251,No risk,No risk,0.0000,0.0000,0.0000,0.0000
welshgit75,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u346009263,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u559295501,No risk,No risk,0.0000,0.0000,0.0000,0.0000
useralex0000333,No risk,No risk,0.0000,0.0000,0.0000,0.0000
tilertim,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u459230057,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u67523239,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bunkyolove,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u556522966,No risk,No risk,0.0000,0.0000,0.0000,0.0000
hipijs,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535539429,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u524891143,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u522075284,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u546915738,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nmartinez96cody,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u553999915,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u27770544,No risk,No risk,0.0000,0.0000,0.0000,0.0000
mickeymate,No risk,No risk,0.0000,0.0000,0.0000,0.0000
charlie8815,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u531100735,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u120174805,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u528050442,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u96938809,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u383538726,No risk,No risk,0.0000,0.0000,0.0000,0.0000
femboyhime,No risk,No risk,0.0000,0.0000,0.0000,0.0000
mouradi23,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u519397171,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u488120283,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u530740975,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u508568256,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u441634435,No risk,No risk,0.0000,0.0000,0.0000,0.0000
james0698,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u147041768,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u165763926,No risk,No risk,0.0000,0.0000,0.0000,0.0000
freshprince420,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u96375848,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u539626464,No risk,No risk,0.0000,0.0000,0.0000,0.0000
leocavagni,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u252811330,No risk,No risk,0.0000,0.0000,0.0000,0.0000
palle_piene,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u558007150,No risk,No risk,0.0000,0.0000,0.0000,0.0000
lustfullvr,No risk,No risk,0.0000,0.0000,0.0000,0.0000
stultzies9,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u536399707,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u491047526,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u134847318,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u48203944,No risk,No risk,0.0000,0.0000,0.0000,0.0000
vladdydaddy101,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u366118254,No risk,No risk,0.0000,0.0000,0.0000,0.0000
romashka22,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u15359395,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u239162502,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u340331192,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u285467926,No risk,No risk,0.0000,0.0000,0.0000,0.0000
tjk93angels,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u78438748,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u218963798,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u537333755,No risk,No risk,0.0000,0.0000,0.0000,0.0000
tomtom9gu,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u74621425,No risk,No risk,0.0000,0.0000,0.0000,0.0000
bigbob12354,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u360290006,No risk,No risk,0.0000,0.0000,0.0000,0.0000
robertos997,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u502766055,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u173587267,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u8790654,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u189453863,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jgtokes420,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u491004842,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u412201522,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u336712601,No risk,No risk,0.0000,0.0000,0.0000,0.0000
hoooooolypeps,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u123713687,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u170243773,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u128035035,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u551898593,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u511930513,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u535369620,No risk,No risk,0.0000,0.0000,0.0000,0.0000
77peanut,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u275165051,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u492444317,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u25227696,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u554365149,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u30915702,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u536105698,No risk,No risk,0.0000,0.0000,0.0000,0.0000
jondonvinny,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u531709784,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u470185326,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u121620856,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u460427987,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u420521855,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u403272853,No risk,No risk,0.0000,0.0000,0.0000,0.0000
lombinors,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u32212182,No risk,No risk,0.0000,0.0000,0.0000,0.0000
yakubko91,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u543499990,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u54792169,No risk,No risk,0.0000,0.0000,0.0000,0.0000
u516379208,No risk,No risk,0.0000,0.0000,0.0000,0.0000
nickschemb22017,No risk,No risk,0.0000,0.0000,0.0000,0.0000
